Epoch	Train	Validation
epoch: 12, step: 1711, train_time: 448.234, valid_time: 29.042, train_weights: 98302.000, train_canonicalBasePairWeights: 11184.000, train_loss: 2.360, train_accuracy: 0.239, train_canonicalBasePairAccuracy: 0.074, train_perplexity: 10.595, train_protein_weights: 77706.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.593, train_protein_accuracy: 0.232, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 13.368, train_dna_weights: 6201.000, train_dna_canonicalBasePairWeights: 4270.000, train_dna_loss: 1.511, train_dna_accuracy: 0.250, train_dna_canonicalBasePairAccuracy: 0.080, train_dna_perplexity: 4.532, train_rna_weights: 14395.000, train_rna_canonicalBasePairWeights: 6914.000, train_rna_loss: 1.471, train_rna_accuracy: 0.275, train_rna_canonicalBasePairAccuracy: 0.070, train_rna_perplexity: 4.353, valid_weights: 3509.000, valid_canonicalBasePairWeights: 583.000, valid_loss: 2.349, valid_accuracy: 0.226, valid_canonicalBasePairAccuracy: 0.149, valid_perplexity: 10.476, valid_protein_weights: 2626.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.646, valid_protein_accuracy: 0.208, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 14.104, valid_dna_weights: 285.000, valid_dna_canonicalBasePairWeights: 216.000, valid_dna_loss: 1.475, valid_dna_accuracy: 0.228, valid_dna_canonicalBasePairAccuracy: 0.171, valid_dna_perplexity: 4.371, valid_rna_weights: 598.000, valid_rna_canonicalBasePairWeights: 367.000, valid_rna_loss: 1.460, valid_rna_accuracy: 0.301, valid_rna_canonicalBasePairAccuracy: 0.136, valid_rna_perplexity: 4.305
epoch: 13, step: 1852, train_time: 306.477, valid_time: 17.422, train_weights: 91757.000, train_canonicalBasePairWeights: 9366.000, train_loss: 2.370, train_accuracy: 0.250, train_canonicalBasePairAccuracy: 0.133, train_perplexity: 10.697, train_protein_weights: 75906.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.556, train_protein_accuracy: 0.246, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.887, train_dna_weights: 6150.000, train_dna_canonicalBasePairWeights: 4456.000, train_dna_loss: 1.489, train_dna_accuracy: 0.260, train_dna_canonicalBasePairAccuracy: 0.094, train_dna_perplexity: 4.431, train_rna_weights: 9701.000, train_rna_canonicalBasePairWeights: 4910.000, train_rna_loss: 1.471, train_rna_accuracy: 0.276, train_rna_canonicalBasePairAccuracy: 0.169, train_rna_perplexity: 4.356, valid_weights: 3340.000, valid_canonicalBasePairWeights: 484.000, valid_loss: 2.331, valid_accuracy: 0.246, valid_canonicalBasePairAccuracy: 0.134, valid_perplexity: 10.284, valid_protein_weights: 2552.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.598, valid_protein_accuracy: 0.227, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 13.440, valid_dna_weights: 367.000, valid_dna_canonicalBasePairWeights: 236.000, valid_dna_loss: 1.466, valid_dna_accuracy: 0.297, valid_dna_canonicalBasePairAccuracy: 0.212, valid_dna_perplexity: 4.331, valid_rna_weights: 421.000, valid_rna_canonicalBasePairWeights: 248.000, valid_rna_loss: 1.463, valid_rna_accuracy: 0.314, valid_rna_canonicalBasePairAccuracy: 0.060, valid_rna_perplexity: 4.318
epoch: 14, step: 1992, train_time: 326.731, valid_time: 31.007, train_weights: 94859.000, train_canonicalBasePairWeights: 10071.000, train_loss: 2.364, train_accuracy: 0.248, train_canonicalBasePairAccuracy: 0.140, train_perplexity: 10.632, train_protein_weights: 77487.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.563, train_protein_accuracy: 0.242, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.981, train_dna_weights: 5878.000, train_dna_canonicalBasePairWeights: 3988.000, train_dna_loss: 1.467, train_dna_accuracy: 0.283, train_dna_canonicalBasePairAccuracy: 0.155, train_dna_perplexity: 4.338, train_rna_weights: 11494.000, train_rna_canonicalBasePairWeights: 6083.000, train_rna_loss: 1.477, train_rna_accuracy: 0.273, train_rna_canonicalBasePairAccuracy: 0.129, train_rna_perplexity: 4.379, valid_weights: 4894.000, valid_canonicalBasePairWeights: 858.000, valid_loss: 2.267, valid_accuracy: 0.261, valid_canonicalBasePairAccuracy: 0.200, valid_perplexity: 9.647, valid_protein_weights: 3529.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.580, valid_protein_accuracy: 0.243, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 13.192, valid_dna_weights: 368.000, valid_dna_canonicalBasePairWeights: 295.000, valid_dna_loss: 1.468, valid_dna_accuracy: 0.266, valid_dna_canonicalBasePairAccuracy: 0.332, valid_dna_perplexity: 4.340, valid_rna_weights: 997.000, valid_rna_canonicalBasePairWeights: 563.000, valid_rna_loss: 1.454, valid_rna_accuracy: 0.325, valid_rna_canonicalBasePairAccuracy: 0.131, valid_rna_perplexity: 4.280
epoch: 15, step: 2135, train_time: 423.911, valid_time: 35.692, train_weights: 92251.000, train_canonicalBasePairWeights: 8388.000, train_loss: 2.382, train_accuracy: 0.254, train_canonicalBasePairAccuracy: 0.084, train_perplexity: 10.827, train_protein_weights: 77985.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.549, train_protein_accuracy: 0.249, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.796, train_dna_weights: 5597.000, train_dna_canonicalBasePairWeights: 3843.000, train_dna_loss: 1.475, train_dna_accuracy: 0.274, train_dna_canonicalBasePairAccuracy: 0.086, train_dna_perplexity: 4.371, train_rna_weights: 8669.000, train_rna_canonicalBasePairWeights: 4545.000, train_rna_loss: 1.464, train_rna_accuracy: 0.285, train_rna_canonicalBasePairAccuracy: 0.083, train_rna_perplexity: 4.324, valid_weights: 4478.000, valid_canonicalBasePairWeights: 642.000, valid_loss: 2.329, valid_accuracy: 0.234, valid_canonicalBasePairAccuracy: 0.156, valid_perplexity: 10.271, valid_protein_weights: 3483.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.577, valid_protein_accuracy: 0.220, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 13.161, valid_dna_weights: 461.000, valid_dna_canonicalBasePairWeights: 324.000, valid_dna_loss: 1.467, valid_dna_accuracy: 0.262, valid_dna_canonicalBasePairAccuracy: 0.185, valid_dna_perplexity: 4.335, valid_rna_weights: 534.000, valid_rna_canonicalBasePairWeights: 318.000, valid_rna_loss: 1.457, valid_rna_accuracy: 0.301, valid_rna_canonicalBasePairAccuracy: 0.126, valid_rna_perplexity: 4.291
epoch: 16, step: 2287, train_time: 451.266, valid_time: 20.342, train_weights: 94366.000, train_canonicalBasePairWeights: 10237.000, train_loss: 2.355, train_accuracy: 0.248, train_canonicalBasePairAccuracy: 0.135, train_perplexity: 10.541, train_protein_weights: 77278.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.552, train_protein_accuracy: 0.247, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.829, train_dna_weights: 6577.000, train_dna_canonicalBasePairWeights: 4823.000, train_dna_loss: 1.470, train_dna_accuracy: 0.251, train_dna_canonicalBasePairAccuracy: 0.153, train_dna_perplexity: 4.348, train_rna_weights: 10511.000, train_rna_canonicalBasePairWeights: 5414.000, train_rna_loss: 1.466, train_rna_accuracy: 0.251, train_rna_canonicalBasePairAccuracy: 0.120, train_rna_perplexity: 4.330, valid_weights: 3412.000, valid_canonicalBasePairWeights: 693.000, valid_loss: 2.237, valid_accuracy: 0.253, valid_canonicalBasePairAccuracy: 0.169, valid_perplexity: 9.362, valid_protein_weights: 2411.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.561, valid_protein_accuracy: 0.234, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 12.947, valid_dna_weights: 595.000, valid_dna_canonicalBasePairWeights: 436.000, valid_dna_loss: 1.458, valid_dna_accuracy: 0.296, valid_dna_canonicalBasePairAccuracy: 0.195, valid_dna_perplexity: 4.298, valid_rna_weights: 406.000, valid_rna_canonicalBasePairWeights: 257.000, valid_rna_loss: 1.452, valid_rna_accuracy: 0.303, valid_rna_canonicalBasePairAccuracy: 0.125, valid_rna_perplexity: 4.272
epoch: 17, step: 2449, train_time: 406.964, valid_time: 21.330, train_weights: 98156.000, train_canonicalBasePairWeights: 10380.000, train_loss: 2.348, train_accuracy: 0.254, train_canonicalBasePairAccuracy: 0.043, train_perplexity: 10.465, train_protein_weights: 80249.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.545, train_protein_accuracy: 0.250, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.741, train_dna_weights: 5885.000, train_dna_canonicalBasePairWeights: 4169.000, train_dna_loss: 1.466, train_dna_accuracy: 0.276, train_dna_canonicalBasePairAccuracy: 0.059, train_dna_perplexity: 4.331, train_rna_weights: 12022.000, train_rna_canonicalBasePairWeights: 6211.000, train_rna_loss: 1.466, train_rna_accuracy: 0.264, train_rna_canonicalBasePairAccuracy: 0.033, train_rna_perplexity: 4.332, valid_weights: 4291.000, valid_canonicalBasePairWeights: 931.000, valid_loss: 2.189, valid_accuracy: 0.270, valid_canonicalBasePairAccuracy: 0.168, valid_perplexity: 8.928, valid_protein_weights: 2961.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.516, valid_protein_accuracy: 0.262, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 12.378, valid_dna_weights: 587.000, valid_dna_canonicalBasePairWeights: 470.000, valid_dna_loss: 1.463, valid_dna_accuracy: 0.290, valid_dna_canonicalBasePairAccuracy: 0.198, valid_dna_perplexity: 4.319, valid_rna_weights: 743.000, valid_rna_canonicalBasePairWeights: 461.000, valid_rna_loss: 1.461, valid_rna_accuracy: 0.285, valid_rna_canonicalBasePairAccuracy: 0.137, valid_rna_perplexity: 4.308
epoch: 18, step: 2589, train_time: 389.246, valid_time: 29.267, train_weights: 84993.000, train_canonicalBasePairWeights: 10071.000, train_loss: 2.342, train_accuracy: 0.253, train_canonicalBasePairAccuracy: 0.035, train_perplexity: 10.405, train_protein_weights: 67094.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.573, train_protein_accuracy: 0.245, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 13.109, train_dna_weights: 6498.000, train_dna_canonicalBasePairWeights: 4551.000, train_dna_loss: 1.480, train_dna_accuracy: 0.292, train_dna_canonicalBasePairAccuracy: 0.048, train_dna_perplexity: 4.393, train_rna_weights: 11401.000, train_rna_canonicalBasePairWeights: 5520.000, train_rna_loss: 1.475, train_rna_accuracy: 0.278, train_rna_canonicalBasePairAccuracy: 0.025, train_rna_perplexity: 4.370, valid_weights: 4301.000, valid_canonicalBasePairWeights: 840.000, valid_loss: 2.203, valid_accuracy: 0.266, valid_canonicalBasePairAccuracy: 0.196, valid_perplexity: 9.051, valid_protein_weights: 3035.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.514, valid_protein_accuracy: 0.259, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 12.359, valid_dna_weights: 622.000, valid_dna_canonicalBasePairWeights: 422.000, valid_dna_loss: 1.459, valid_dna_accuracy: 0.256, valid_dna_canonicalBasePairAccuracy: 0.192, valid_dna_perplexity: 4.303, valid_rna_weights: 644.000, valid_rna_canonicalBasePairWeights: 418.000, valid_rna_loss: 1.453, valid_rna_accuracy: 0.312, valid_rna_canonicalBasePairAccuracy: 0.201, valid_rna_perplexity: 4.274
epoch: 19, step: 2729, train_time: 376.918, valid_time: 23.331, train_weights: 91399.000, train_canonicalBasePairWeights: 10254.000, train_loss: 2.334, train_accuracy: 0.259, train_canonicalBasePairAccuracy: 0.126, train_perplexity: 10.321, train_protein_weights: 74117.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.534, train_protein_accuracy: 0.255, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.600, train_dna_weights: 6575.000, train_dna_canonicalBasePairWeights: 4543.000, train_dna_loss: 1.473, train_dna_accuracy: 0.285, train_dna_canonicalBasePairAccuracy: 0.126, train_dna_perplexity: 4.362, train_rna_weights: 10707.000, train_rna_canonicalBasePairWeights: 5711.000, train_rna_loss: 1.482, train_rna_accuracy: 0.272, train_rna_canonicalBasePairAccuracy: 0.126, train_rna_perplexity: 4.401, valid_weights: 6477.000, valid_canonicalBasePairWeights: 1006.000, valid_loss: 2.255, valid_accuracy: 0.280, valid_canonicalBasePairAccuracy: 0.138, valid_perplexity: 9.540, valid_protein_weights: 4947.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.502, valid_protein_accuracy: 0.270, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 12.212, valid_dna_weights: 498.000, valid_dna_canonicalBasePairWeights: 400.000, valid_dna_loss: 1.459, valid_dna_accuracy: 0.305, valid_dna_canonicalBasePairAccuracy: 0.130, valid_dna_perplexity: 4.303, valid_rna_weights: 1032.000, valid_rna_canonicalBasePairWeights: 606.000, valid_rna_loss: 1.456, valid_rna_accuracy: 0.316, valid_rna_canonicalBasePairAccuracy: 0.144, valid_rna_perplexity: 4.288
epoch: 20, step: 2863, train_time: 331.020, valid_time: 23.942, train_weights: 92973.000, train_canonicalBasePairWeights: 10088.000, train_loss: 2.320, train_accuracy: 0.266, train_canonicalBasePairAccuracy: 0.035, train_perplexity: 10.172, train_protein_weights: 75695.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.514, train_protein_accuracy: 0.260, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.355, train_dna_weights: 6116.000, train_dna_canonicalBasePairWeights: 4223.000, train_dna_loss: 1.467, train_dna_accuracy: 0.292, train_dna_canonicalBasePairAccuracy: 0.034, train_dna_perplexity: 4.336, train_rna_weights: 11162.000, train_rna_canonicalBasePairWeights: 5865.000, train_rna_loss: 1.468, train_rna_accuracy: 0.294, train_rna_canonicalBasePairAccuracy: 0.036, train_rna_perplexity: 4.341, valid_weights: 5167.000, valid_canonicalBasePairWeights: 802.000, valid_loss: 2.289, valid_accuracy: 0.266, valid_canonicalBasePairAccuracy: 0.165, valid_perplexity: 9.866, valid_protein_weights: 3956.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.544, valid_protein_accuracy: 0.258, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 12.731, valid_dna_weights: 393.000, valid_dna_canonicalBasePairWeights: 311.000, valid_dna_loss: 1.458, valid_dna_accuracy: 0.285, valid_dna_canonicalBasePairAccuracy: 0.209, valid_dna_perplexity: 4.297, valid_rna_weights: 818.000, valid_rna_canonicalBasePairWeights: 491.000, valid_rna_loss: 1.456, valid_rna_accuracy: 0.300, valid_rna_canonicalBasePairAccuracy: 0.136, valid_rna_perplexity: 4.287
epoch: 21, step: 2997, train_time: 432.936, valid_time: 25.919, train_weights: 89113.000, train_canonicalBasePairWeights: 10053.000, train_loss: 2.306, train_accuracy: 0.266, train_canonicalBasePairAccuracy: 0.100, train_perplexity: 10.033, train_protein_weights: 71730.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.509, train_protein_accuracy: 0.263, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.292, train_dna_weights: 6344.000, train_dna_canonicalBasePairWeights: 4400.000, train_dna_loss: 1.477, train_dna_accuracy: 0.249, train_dna_canonicalBasePairAccuracy: 0.140, train_dna_perplexity: 4.378, train_rna_weights: 11039.000, train_rna_canonicalBasePairWeights: 5653.000, train_rna_loss: 1.463, train_rna_accuracy: 0.295, train_rna_canonicalBasePairAccuracy: 0.070, train_rna_perplexity: 4.317, valid_weights: 5096.000, valid_canonicalBasePairWeights: 633.000, valid_loss: 2.328, valid_accuracy: 0.261, valid_canonicalBasePairAccuracy: 0.123, valid_perplexity: 10.256, valid_protein_weights: 4178.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.518, valid_protein_accuracy: 0.260, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 12.404, valid_dna_weights: 393.000, valid_dna_canonicalBasePairWeights: 337.000, valid_dna_loss: 1.467, valid_dna_accuracy: 0.252, valid_dna_canonicalBasePairAccuracy: 0.148, valid_dna_perplexity: 4.334, valid_rna_weights: 525.000, valid_rna_canonicalBasePairWeights: 296.000, valid_rna_loss: 1.459, valid_rna_accuracy: 0.276, valid_rna_canonicalBasePairAccuracy: 0.095, valid_rna_perplexity: 4.303
epoch: 22, step: 3091, train_time: 233.341, valid_time: 46.802, train_weights: 74844.000, train_canonicalBasePairWeights: 9398.000, train_loss: 2.285, train_accuracy: 0.264, train_canonicalBasePairAccuracy: 0.164, train_perplexity: 9.826, train_protein_weights: 58876.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.508, train_protein_accuracy: 0.263, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.282, train_dna_weights: 6451.000, train_dna_canonicalBasePairWeights: 4608.000, train_dna_loss: 1.470, train_dna_accuracy: 0.246, train_dna_canonicalBasePairAccuracy: 0.149, train_dna_perplexity: 4.347, train_rna_weights: 9517.000, train_rna_canonicalBasePairWeights: 4790.000, train_rna_loss: 1.457, train_rna_accuracy: 0.283, train_rna_canonicalBasePairAccuracy: 0.179, train_rna_perplexity: 4.295, valid_weights: 4406.000, valid_canonicalBasePairWeights: 908.000, valid_loss: 2.190, valid_accuracy: 0.264, valid_canonicalBasePairAccuracy: 0.169, valid_perplexity: 8.936, valid_protein_weights: 2994.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.535, valid_protein_accuracy: 0.257, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 12.621, valid_dna_weights: 445.000, valid_dna_canonicalBasePairWeights: 321.000, valid_dna_loss: 1.455, valid_dna_accuracy: 0.299, valid_dna_canonicalBasePairAccuracy: 0.196, valid_dna_perplexity: 4.286, valid_rna_weights: 967.000, valid_rna_canonicalBasePairWeights: 587.000, valid_rna_loss: 1.459, valid_rna_accuracy: 0.272, valid_rna_canonicalBasePairAccuracy: 0.153, valid_rna_perplexity: 4.303
epoch: 23, step: 3191, train_time: 301.124, valid_time: 41.976, train_weights: 96908.000, train_canonicalBasePairWeights: 10221.000, train_loss: 2.275, train_accuracy: 0.275, train_canonicalBasePairAccuracy: 0.049, train_perplexity: 9.730, train_protein_weights: 76946.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.487, train_protein_accuracy: 0.270, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.027, train_dna_weights: 6449.000, train_dna_canonicalBasePairWeights: 4555.000, train_dna_loss: 1.472, train_dna_accuracy: 0.292, train_dna_canonicalBasePairAccuracy: 0.067, train_dna_perplexity: 4.357, train_rna_weights: 13513.000, train_rna_canonicalBasePairWeights: 5666.000, train_rna_loss: 1.452, train_rna_accuracy: 0.295, train_rna_canonicalBasePairAccuracy: 0.034, train_rna_perplexity: 4.271, valid_weights: 3665.000, valid_canonicalBasePairWeights: 548.000, valid_loss: 2.264, valid_accuracy: 0.272, valid_canonicalBasePairAccuracy: 0.173, valid_perplexity: 9.626, valid_protein_weights: 2816.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.507, valid_protein_accuracy: 0.269, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 12.271, valid_dna_weights: 381.000, valid_dna_canonicalBasePairWeights: 308.000, valid_dna_loss: 1.462, valid_dna_accuracy: 0.247, valid_dna_canonicalBasePairAccuracy: 0.185, valid_dna_perplexity: 4.313, valid_rna_weights: 468.000, valid_rna_canonicalBasePairWeights: 240.000, valid_rna_loss: 1.457, valid_rna_accuracy: 0.310, valid_rna_canonicalBasePairAccuracy: 0.158, valid_rna_perplexity: 4.294
epoch: 24, step: 3289, train_time: 347.682, valid_time: 44.874, train_weights: 90699.000, train_canonicalBasePairWeights: 8667.000, train_loss: 2.324, train_accuracy: 0.276, train_canonicalBasePairAccuracy: 0.034, train_perplexity: 10.216, train_protein_weights: 75840.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.496, train_protein_accuracy: 0.268, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.132, train_dna_weights: 6032.000, train_dna_canonicalBasePairWeights: 4007.000, train_dna_loss: 1.449, train_dna_accuracy: 0.321, train_dna_canonicalBasePairAccuracy: 0.049, train_dna_perplexity: 4.258, train_rna_weights: 8827.000, train_rna_canonicalBasePairWeights: 4660.000, train_rna_loss: 1.445, train_rna_accuracy: 0.315, train_rna_canonicalBasePairAccuracy: 0.021, train_rna_perplexity: 4.242, valid_weights: 2818.000, valid_canonicalBasePairWeights: 480.000, valid_loss: 2.177, valid_accuracy: 0.287, valid_canonicalBasePairAccuracy: 0.181, valid_perplexity: 8.817, valid_protein_weights: 1946.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.502, valid_protein_accuracy: 0.269, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 12.211, valid_dna_weights: 434.000, valid_dna_canonicalBasePairWeights: 246.000, valid_dna_loss: 1.445, valid_dna_accuracy: 0.350, valid_dna_canonicalBasePairAccuracy: 0.215, valid_dna_perplexity: 4.243, valid_rna_weights: 438.000, valid_rna_canonicalBasePairWeights: 234.000, valid_rna_loss: 1.455, valid_rna_accuracy: 0.306, valid_rna_canonicalBasePairAccuracy: 0.145, valid_rna_perplexity: 4.283
epoch: 25, step: 3385, train_time: 326.134, valid_time: 42.216, train_weights: 97024.000, train_canonicalBasePairWeights: 8937.000, train_loss: 2.315, train_accuracy: 0.272, train_canonicalBasePairAccuracy: 0.068, train_perplexity: 10.127, train_protein_weights: 80763.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.488, train_protein_accuracy: 0.269, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.034, train_dna_weights: 5998.000, train_dna_canonicalBasePairWeights: 4044.000, train_dna_loss: 1.471, train_dna_accuracy: 0.247, train_dna_canonicalBasePairAccuracy: 0.088, train_dna_perplexity: 4.355, train_rna_weights: 10263.000, train_rna_canonicalBasePairWeights: 4893.000, train_rna_loss: 1.451, train_rna_accuracy: 0.312, train_rna_canonicalBasePairAccuracy: 0.051, train_rna_perplexity: 4.268, valid_weights: 4982.000, valid_canonicalBasePairWeights: 811.000, valid_loss: 2.266, valid_accuracy: 0.261, valid_canonicalBasePairAccuracy: 0.212, valid_perplexity: 9.636, valid_protein_weights: 3795.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.519, valid_protein_accuracy: 0.256, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 12.410, valid_dna_weights: 550.000, valid_dna_canonicalBasePairWeights: 404.000, valid_dna_loss: 1.461, valid_dna_accuracy: 0.231, valid_dna_canonicalBasePairAccuracy: 0.270, valid_dna_perplexity: 4.309, valid_rna_weights: 637.000, valid_rna_canonicalBasePairWeights: 407.000, valid_rna_loss: 1.453, valid_rna_accuracy: 0.316, valid_rna_canonicalBasePairAccuracy: 0.155, valid_rna_perplexity: 4.277
epoch: 26, step: 3483, train_time: 388.751, valid_time: 55.854, train_weights: 92335.000, train_canonicalBasePairWeights: 9411.000, train_loss: 2.291, train_accuracy: 0.283, train_canonicalBasePairAccuracy: 0.066, train_perplexity: 9.887, train_protein_weights: 75122.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.485, train_protein_accuracy: 0.272, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.006, train_dna_weights: 5995.000, train_dna_canonicalBasePairWeights: 4131.000, train_dna_loss: 1.458, train_dna_accuracy: 0.306, train_dna_canonicalBasePairAccuracy: 0.067, train_dna_perplexity: 4.299, train_rna_weights: 11218.000, train_rna_canonicalBasePairWeights: 5280.000, train_rna_loss: 1.436, train_rna_accuracy: 0.344, train_rna_canonicalBasePairAccuracy: 0.065, train_rna_perplexity: 4.202, valid_weights: 4944.000, valid_canonicalBasePairWeights: 531.000, valid_loss: 2.330, valid_accuracy: 0.281, valid_canonicalBasePairAccuracy: 0.181, valid_perplexity: 10.276, valid_protein_weights: 4125.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.503, valid_protein_accuracy: 0.279, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 12.221, valid_dna_weights: 369.000, valid_dna_canonicalBasePairWeights: 269.000, valid_dna_loss: 1.462, valid_dna_accuracy: 0.293, valid_dna_canonicalBasePairAccuracy: 0.238, valid_dna_perplexity: 4.313, valid_rna_weights: 450.000, valid_rna_canonicalBasePairWeights: 262.000, valid_rna_loss: 1.453, valid_rna_accuracy: 0.289, valid_rna_canonicalBasePairAccuracy: 0.122, valid_rna_perplexity: 4.278
epoch: 27, step: 3589, train_time: 381.447, valid_time: 47.770, train_weights: 85748.000, train_canonicalBasePairWeights: 10541.000, train_loss: 2.279, train_accuracy: 0.270, train_canonicalBasePairAccuracy: 0.166, train_perplexity: 9.769, train_protein_weights: 67548.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.501, train_protein_accuracy: 0.264, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 12.194, train_dna_weights: 7622.000, train_dna_canonicalBasePairWeights: 5347.000, train_dna_loss: 1.465, train_dna_accuracy: 0.282, train_dna_canonicalBasePairAccuracy: 0.159, train_dna_perplexity: 4.327, train_rna_weights: 10578.000, train_rna_canonicalBasePairWeights: 5194.000, train_rna_loss: 1.450, train_rna_accuracy: 0.301, train_rna_canonicalBasePairAccuracy: 0.174, train_rna_perplexity: 4.263, valid_weights: 2869.000, valid_canonicalBasePairWeights: 673.000, valid_loss: 2.103, valid_accuracy: 0.281, valid_canonicalBasePairAccuracy: 0.204, valid_perplexity: 8.188, valid_protein_weights: 1831.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.467, valid_protein_accuracy: 0.284, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 11.782, valid_dna_weights: 344.000, valid_dna_canonicalBasePairWeights: 258.000, valid_dna_loss: 1.463, valid_dna_accuracy: 0.288, valid_dna_canonicalBasePairAccuracy: 0.275, valid_dna_perplexity: 4.319, valid_rna_weights: 694.000, valid_rna_canonicalBasePairWeights: 415.000, valid_rna_loss: 1.459, valid_rna_accuracy: 0.268, valid_rna_canonicalBasePairAccuracy: 0.159, valid_rna_perplexity: 4.303
